,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0.2787071986792238,0.09732759019213681,-0.1260813227480935,0.010946121764408246,-0.029740096543365905,0.058892309882972414,-0.07595777170850321,0.003169847297433719,0.18932982038400917,-0.04453088284507222,0.125800166867296,-0.03282333560693653,0.001,-0.010250645096078632,0.03929606367429257,0.001,0.219829472544747,0.001,-0.006127245469823311,0.19779416019478271,0.10390838343644096,-0.1568191182877326,-0.13401104670345704,0.009113657273249606,0.06096552126323682,-0.020060455158906063,0.046964547729343914,-0.032529263304449316,0.03727458811627795,-0.0487270281810058,-0.09467868692553236,0.25908405739941875,-0.05255224445252975,0.049480523185254366,-0.15140719669043182,0.16172349085998805,-0.07688619694319485,0.001,0.32788119113658326,-0.04455924594846356,-0.014935833042270925,-0.02722633854815444,-0.12093608817026323,0.10838113992841879,0.08900724046798802,0.016586116275611316,-0.06559807833708421,-0.039157298274336706,0.14889274605201888,-0.02299928842702688,-0.0007997704887719174,0.05110590187388249,0.14349077583860714,0.0544711414317821
1,0.10875451882764821,-0.027621635414483835,-0.071012429214648,0.072780853161916,0.08399264217642546,0.024696682555323122,-0.02240569851643956,-0.043353209498130776,-0.08224931694690912,-0.012374956840776738,-0.025500876277451238,-0.03933037313365547,0.001,0.06376437577802789,0.006996485151765184,0.001,-0.08769027234700463,0.001,-0.06481178922149446,-0.04475975854802365,-0.08951450531826742,0.05641473901138508,-0.03667996152926568,0.05668228873688555,-0.03371690386441502,-0.05426182158953843,-0.05708310174288608,0.0038766885159697783,0.017418025843942978,0.07895936318085853,0.032026014586811834,-0.07681485354277666,-0.0253978407855487,0.10090927094665803,0.0317832066851318,-0.04475974552689882,-0.023213777795320863,0.001,-0.05197704318705787,-0.010266171530712881,-0.02762164010522933,-0.03411435667302295,0.11764233096968131,0.003166289553492786,0.19136109518113212,-0.021477573590449602,-0.0679940077608601,0.01395511348446659,-0.0019366603273464646,0.10361588707763361,0.18970120346052674,0.02913023478796803,0.019912060127567088,-0.06227976564566338
2,-0.23265922132292946,-0.028334321503199866,0.3539274848131966,0.04231331390768383,0.004603896764990609,-0.08441786186169747,0.14194990107053368,0.04709258537907138,0.06741929548844175,0.032771617222745145,-0.13002245030035894,0.007682096801938733,0.001,0.01541294764391895,0.12747564999234795,0.001,-0.18660003030835862,0.001,-0.02044164695521009,0.03377255135861888,0.02532647201624309,0.08347129960439426,0.06676772517187984,0.02913039854271753,0.042405181467093024,-0.12290642962636017,0.013288169989736419,-0.1019810696878278,-0.05866357130217797,-0.13081820201155175,0.04416345670127807,-0.06663355473536016,0.032089944687725594,-0.052004833641259005,-0.01875911415788212,0.027730773203963176,0.13440773447389026,0.001,-0.23825279949694222,-0.08430888334119122,0.03622821571661051,-0.039397220920108306,0.0782548861010815,-0.10992295756022191,-0.1503692102312247,-0.0438605697941796,0.11347711887853719,0.014553746527652815,0.12857172977507958,0.01190521061683479,-0.1145937936320111,-0.10369181046878095,-0.11545704300715973,-0.18801517821929148
3,0.09439596772401976,0.08484793923890957,-0.1079623764543407,0.025291352842991787,-0.10556240031471152,0.13290802135760407,-0.06477022887391312,0.019415976609919082,0.31937381688614286,0.03938027788156655,0.2693744705856603,-0.04806290421247829,0.001,0.06944555678364026,-0.14176505983239046,0.001,0.02287255824894851,0.001,0.0002810194821756487,0.10036048610532801,0.010498081044138515,-0.06327151316966251,-0.08614148056384671,-0.007896825081179802,0.1653786501039419,0.004055017531858521,0.2746049671927502,0.03898594297153703,0.03431148678927558,0.10400450644871663,0.05983341495063726,0.10765267709868231,0.016522925160254925,0.11395529977975707,0.05980503821967407,0.18481378357794087,-0.06710621852418028,0.001,0.3611546041077291,0.04424126950861031,-0.05029492236158996,0.12911805880416427,0.03408679812954298,-0.027639097737375273,0.29251560169556723,0.00939502013312435,0.0012218222509600433,-0.05688798936264114,0.12776044571467213,-0.05785251927963237,0.13401114335433983,0.03399216375174335,0.09433588648098196,0.12767818289427732
4,0.009661158013269592,0.01390333631266846,0.17572220474033878,0.006094200872477171,0.0027854052889341816,0.019517993640837634,0.07419799403019664,0.027622920617589804,0.11144426503671917,-0.00543836268312717,0.07061580801623764,0.01060403229376937,0.001,0.10933808295598785,0.09718914730361666,0.001,-0.011292215406159382,0.001,0.00046254894866627994,0.0490822997056818,0.1078441351137446,0.06077626850224059,0.06286740909333825,0.0436126860231318,0.0591792210798982,-0.006437897944787153,0.1423727667977452,-0.046721532398865874,-0.022981849358636088,0.1608481908340414,0.040904926496537306,0.04600480996666641,-0.01917846689184232,0.06233830395430288,0.07141552283888726,0.05244587298758938,-0.018681009968737262,0.001,0.11554493095767211,-0.03271097109917674,0.04904281056880275,-0.0073581712657397455,0.036119160121490954,-0.024825422846155742,0.05359996921614366,0.07366657605240655,-0.0015785668179718207,-0.03955952969913353,0.20418865166701844,-0.051036562105247284,-0.011461639491655799,-0.01385836159654092,0.07431736592291646,-0.0697102688063468
5,-0.10656845168933007,-0.03992188301500749,-0.0004305569615395152,-0.01653686571690972,0.05883675949926751,-0.0705598465293962,-0.005183073459209773,0.004705996159543105,-0.0011761583959253438,0.05771514982571886,-0.11634748909535904,-0.03869936179472982,0.001,0.0790323860943058,0.07656839323290957,0.001,-0.019179866651427863,0.001,-0.02405607466112365,0.13284999235704675,-0.07543538928327312,0.0390224319962531,0.026735384287942057,0.03592128723698357,-0.059417511341393836,-0.03926853568547705,0.09682807829899359,-0.02994250752527778,-0.05110619379439372,0.022291500690201266,0.0024281127189848773,-0.00402277450148287,-0.024153485568641372,0.02993593961193884,-0.06068526505881642,-0.01250203197384436,-0.030676842666459484,0.001,-0.04449812353414463,-0.038620598146800085,0.024257416816179263,-0.04080439170133244,0.08543562053919193,0.06904788688592944,-0.11360580628043987,-0.018172070118066822,0.0462774072504337,0.06500541444828797,0.03653516791161952,-0.017037983834371394,0.05159402550509683,-0.029633233464109288,-0.04959847521510753,-0.06514218446299186
6,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
7,0.020541909802412828,0.020444456465685237,0.06019350199670002,0.0020453525047410682,-0.015927655807919966,0.043235283883564686,-0.017610400004465968,0.09673840248470204,0.12359351858330456,-0.09043747360855184,0.24543168963857537,0.02764342077099283,0.001,-0.010543270171346684,0.20168231118708754,0.001,0.06724438240368923,0.001,0.04696139721805929,-0.01246480097180195,0.06915367710405566,0.06728667119089517,-0.00496453208575672,0.0401622138514685,-0.03844971748383574,0.03786281954135999,0.21855517931235163,0.013307404656886677,-0.016974616950198012,0.12734870280477173,0.12913273989857407,0.07884001579210272,-0.057590304559630975,0.03583975590205389,0.15967990498414436,0.044560013714648586,-0.003932932650284979,0.001,0.2586595899693445,-0.03496078446179893,-0.03779205928697728,-0.038274525758059716,0.06227025844089278,0.08050918406314461,0.0861698210004656,0.0935489162017805,-0.0875285379150023,-0.054809805900940395,0.02449139754332908,-0.005777721524853314,-0.035448641805828456,-0.045849153817544376,0.1907894950401995,-0.020052716975702357
8,0.36012358261470123,0.08592704334560212,-0.029028404407595382,-0.029271848539686226,-0.02775545639673562,-0.013121082281394122,0.06545578270276217,0.0340809566041705,0.31398853412821875,0.02798179601565318,0.09212345959458682,0.03598653596102,0.001,0.05964209182824863,0.20659487079768918,0.001,0.16153721314004027,0.001,0.20846587270998196,-0.09034813531173207,0.2972866168177817,0.05352901696288385,0.04215585019866886,0.1778762658846986,-0.023289712584545125,-0.11890115512453604,0.08813842752269824,0.1855111479959407,0.2066136940883965,0.05616319751900914,0.1387255124046043,0.30665647820237296,0.18103188971442483,0.20051502541270136,0.042415067945589253,0.0913499315864813,0.022671392134890764,0.001,0.17971626629259854,0.0693108158067856,0.013283905430360272,0.11719308045838271,0.1280587338175801,0.05468355201724319,0.13171692409642988,0.1327983563468379,0.12644014512834,-0.18918271885160856,0.21744518995801132,0.16930650549850343,-0.029093332846868755,-0.021228687053086493,0.27431744084459103,0.0619446709165776
9,-0.053899192784291935,0.02476848927365836,-0.12436599838313615,0.11447124051264386,0.1348126753871664,0.04355027823481198,0.28105844445207695,0.052757765052876916,0.1383446207266719,0.17919449162822307,0.05744197400928483,-0.0301110654835419,0.001,-0.15108802012353348,0.14035891580565749,0.001,0.11376282292518124,0.001,0.17138079505302314,0.06686889684441616,-0.006188183180438223,-0.02593611491503381,-0.03483418851504436,-0.1395087257402787,0.16489601194312822,0.014738085954400931,0.05784860627024382,-0.0948748665643904,0.16044711254591737,0.20287343771280006,0.006091100305054576,0.1023733442315927,-0.10414009268811811,0.017049830818433642,0.14713328208946358,0.17650251166276312,0.10284954854984309,0.001,0.1363435960910602,0.008224280633341331,-0.038635034176208324,0.12499018919525279,-0.10491481119857145,0.0332606732117508,-0.008009358929452481,-0.10080541711670996,-0.07840478889872761,-0.0038278650137783124,-0.0803955608867928,-0.028333283372170934,0.11224832766527144,0.007104185367961133,0.21132662147845302,-0.04330003150855018
