week,ajb9b3.csv,ajdqnf.csv,amsh7c.csv,anfz9.csv,bay6g7.csv,bpc42.csv,cjdk88.csv,ctkbn4.csv,dlokv6.csv,dsdxd8.csv,dtqb7d.csv,elnfhc.csv,habc8.csv,hemmb2.csv,hmnhx4.csv,hnldm2.csv,jac345.csv,jahq76.csv,jdf5g4.csv,jfk535.csv,jhgn9c.csv,jkn7fc.csv,jlgwxc.csv,jlkm94.csv,jmd5h8.csv,jrrgxf.csv,kab5zb.csv,kah89f.csv,kdcncc.csv,kedgm9.csv,krh5f5.csv,mdvw5.csv,mjpg95.csv,mmg9n6.csv,ms8m4.csv,mtf7w2.csv,mwwcn6.csv,ngtp8b.csv,nhm2p3.csv,njd5zf.csv,nm8c7.csv,oro26b.csv,pecxc9.csv,pnb79.csv,pt7td.csv,rrg3md.csv,tah5z2.csv,tcdzb7.csv,tjdpzd.csv,tlgdq9.csv,vvmmvd.csv,wahbf.csv,wgocnc.csv,zws2p8.csv
week1,0.001,0.001,4268.415178571428,0.001,0.001,0.001,0.001,0.001,448.25585159395035,0.001,0.001,0.001,0.001,1020.9263392857142,0.001,0.001,322.8205128205128,0.001,5719.179644624333,0.001,1598.8235134006648,87976.80700749105,0.001,135.41666666666666,1074.7682858343746,0.001,0.001,0.001,0.001,42801.32144597911,4601.5625,459.1432742085605,8875.900258614516,30903.124335671768,0.001,0.001,0.001,0.001,3115.865566979997,0.001,0.001,69.81382978723404,0.001,2406.270580040527,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10.14957264957265,0.001,730.128281758142
week1,0.001,0.001,0.001,0.001,67.81914893617022,0.001,0.001,0.001,1600.1618611512845,0.001,0.001,0.001,0.001,46879.43122525213,0.001,0.001,0.001,0.001,7915.700301222563,0.001,2387.226073513481,153467.84098459606,0.001,0.001,198.66071428571428,0.001,0.001,0.001,0.001,27032.0542409574,0.001,639.3410002352164,7911.826813656047,43283.402423469386,0.001,0.001,0.001,0.001,7196.668836805556,0.001,0.001,0.001,0.001,2739.494301994302,0.001,0.001,0.001,3604.352678571429,0.001,0.001,0.001,35.714285714285715,0.001,690.0038266277968
week1,0.001,0.001,3926.682692307693,0.001,84.87038772006895,6013.8888888888905,0.001,0.001,504.64413521035317,0.001,0.001,0.001,0.001,1608.6803720342962,0.001,0.001,2471.679950646131,0.001,6945.2343175345095,0.001,0.001,116013.60823171445,0.001,0.001,1463.0501499470574,0.001,79.8611111111111,0.001,0.001,49431.507510742566,0.001,945.6028066408952,398.33180492170334,28044.26095886873,0.001,0.001,0.001,0.001,3291.666666666666,0.001,0.001,0.001,0.001,11749.220306302084,0.001,95978.81155303029,0.001,4253.90625,2375.0,0.001,0.001,2658.573339689071,82.14285714285714,30781.594467461826
week1,0.001,0.001,464.6403495846648,0.001,67.81914893617022,0.001,0.001,0.001,822.8255856772557,0.001,0.001,0.001,0.001,2838.2004310344832,0.001,50.61619718309859,7157.81401050571,0.001,7316.540213450044,0.001,1823.8632393497671,19032.57714212231,0.001,0.001,417.7542629851598,0.001,0.001,0.001,0.001,74422.54411857102,124664.97395833331,1305.7696820184171,76.03233482642777,37665.95801767676,2614.620141342756,0.001,0.001,0.001,40.283203125,0.001,0.001,0.001,0.001,41145.15643539712,0.001,1181.6090183471629,0.001,7125.0,1306.25,0.001,0.001,5447.2533330136275,0.001,51029.085808107884
week1,0.001,0.001,2387.865691489362,0.001,313.2730561229907,96.04335581057673,0.001,17.551963577805818,410.13158922375914,0.001,0.001,0.001,0.001,861.8844696969697,0.001,0.001,2153.3203125,0.001,6279.927980609948,0.001,0.001,70497.30125917189,0.001,0.001,125.9469696969697,0.001,0.001,0.001,0.001,129001.09207686658,0.001,2627.573315149395,82.77925531914894,20814.54987216926,21468.75,0.001,0.001,0.001,0.001,0.001,51.520270270270274,8604.272360841403,0.001,49611.145313761765,0.001,6517.708333333334,0.001,0.001,0.001,0.001,0.001,50530.00323144671,0.001,6851.607521115723
week1,0.001,0.001,4765.625,0.001,80.28021343605225,11625.0,0.001,17.92224702380952,735.0336209340802,0.001,0.001,0.001,0.001,1308.407738095238,2063.1246136635696,0.001,614.2703325320513,0.001,7605.802699553765,0.001,3655.6712962962956,136351.92018588845,0.001,2650.07018321513,0.001,0.001,0.001,0.001,0.001,68462.07085022918,0.001,1039.0258574897432,0.001,1856.835642880078,10061.636485841223,0.001,0.001,0.001,0.001,0.001,0.001,17670.658155814526,0.001,12261.53454522369,0.001,21582.61512070106,0.001,816.9969512195122,0.001,0.001,0.001,111.72145084218954,0.001,4621.524425563339
week1,29.336734693877553,0.001,3926.682692307693,0.001,0.001,0.001,0.001,0.001,1440.9795813302005,0.001,0.001,0.001,0.001,912.1854707792207,1318.2610450539107,0.001,272.22222222222223,0.001,5837.642737340622,0.001,386.9333360226621,138000.94153044967,0.001,2704.324176399965,16.945422535211268,0.001,0.001,0.001,0.001,29565.21379770187,0.001,1550.343549787419,1234.541223404255,23220.812097135004,1934.9408712233544,0.001,0.001,0.001,0.001,0.001,0.001,2526.505034668913,0.001,13605.970616316123,0.001,34804.175967261916,0.001,0.001,0.001,0.001,0.001,437.0796444788507,0.001,468.1378497795774
week1,0.001,0.001,4765.625,0.001,6552.522163120568,2401.943062458508,0.001,0.001,1818.2638418584265,0.001,0.001,0.001,0.001,916.5134182224026,1645.9504349674426,0.001,561.0416666666667,0.001,9384.114583333334,0.001,0.001,83536.57245070324,0.001,3439.360119047619,1559.309732971128,0.001,0.001,0.001,0.001,46494.43164512037,2375.0,141.16942056488452,15040.779050914956,4553.455599881797,7514.771085998864,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5137.5,0.001,25627.012480496338,0.001,1322.9166666666667,0.001,0.001,0.001,50049.246477366745,0.001,3041.725145897804
week1,0.001,0.001,4640.625,0.001,68.70952460106382,6310.609610692102,0.001,0.001,1538.6558326431693,0.001,0.001,0.001,0.001,1016.8836805555555,2597.170089011025,0.001,0.001,0.001,10588.286422664094,0.001,399.89979377222016,96481.92395253797,0.001,7125.0,3207.6860119047606,0.001,0.001,0.001,0.001,36125.52465243815,0.001,443.924189620454,16250.192645774372,11880.036887070164,7978.740530303031,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7495.589443128645,0.001,2321.771610173706,0.001,7637.165178571428,0.001,0.001,0.001,4890.625,0.001,3101.382803202305
week1,0.001,0.001,5148.870053153175,0.001,67.10526315789474,4126.706574675324,0.001,0.001,1367.102210696056,0.001,0.001,0.001,0.001,756.7807040234477,2152.203569896955,0.001,0.001,0.001,270.5648625429553,0.001,0.001,116216.29794301918,0.001,0.001,1083.081525026814,0.001,0.001,0.001,0.001,24186.0234914894,0.001,140.7438556511694,5844.792087964253,3935.439918154762,11920.185186556224,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,15650.986612072316,0.001,7125.0,0.001,0.001,0.001,0.001,0.001,3023.1274801587297,0.001,9235.920983574211
week1,0.001,0.001,1657.591343287422,0.001,134.7208387013679,4724.446407350821,0.001,0.001,2135.556102033112,0.001,0.001,0.001,0.001,15611.709098844805,9722.375585684069,0.001,0.001,0.001,2988.321042503727,0.001,0.001,61887.27152791709,0.001,135.41666666666666,10.149665331269752,0.001,0.001,0.001,0.001,32504.636591478687,0.001,981.851943469288,7249.817742032996,82.38913255360623,8754.461033807804,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,24295.917016255968,0.001,0.001,0.001,6563.616071428572,41136.29404495605,0.001,0.001,4408.653846153847,0.001,8073.55398076248
week1,0.001,0.001,4268.415178571428,0.001,963.1788457742508,15153.475171291953,0.001,0.001,1365.865936735801,0.001,0.001,0.001,0.001,24220.94201547326,2110.899289678796,0.001,0.001,0.001,8327.789107134902,0.001,0.001,122813.554829193,0.001,0.001,2677.404390303981,0.001,0.001,0.001,0.001,221.5909090909091,0.001,3655.2059929615984,51.861281226753434,5306.71875,86.98631301758834,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,27399.968452808138,0.001,0.001,0.001,3581.787109375,0.001,0.001,0.001,0.001,0.001,44.39353838955347
week1,0.001,0.001,4408.653846153847,0.001,0.001,34800.35511363637,0.001,0.001,1073.7202276962437,1337.52270926778,0.001,0.001,0.001,8229.557313486244,2059.5316546430167,0.001,0.001,0.001,0.001,0.001,0.001,450710.68992116646,0.001,0.001,132.52314814814815,0.001,0.001,593.75,0.001,0.001,1781.25,560.7990132877677,269.281914893617,6996.779175685426,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,56540.43208459617,0.001,0.001,0.001,0.001,2375.0,0.001,0.001,135.41666666666666,0.001,45.98317530064754
week1,0.001,0.001,31565.52830182069,21441.03098813857,0.001,5286.488551901174,0.001,0.001,1574.2372038636634,786.0922601864479,0.001,0.001,0.001,80861.31021151008,2347.3176695791667,0.001,0.001,0.001,40.836339056273644,0.001,0.001,0.001,0.001,0.001,11.421783625730994,0.001,0.001,0.001,0.001,0.001,31367.67113095238,832.8225533051708,48.08447868620741,3742.9130519178552,13750.14039443531,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,15926.717020515876,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1831.3356137172643
week1,0.001,0.001,223643.82419996796,18146.532565721165,67.10526315789474,2880.108457623106,0.001,0.001,2013.12276514728,2510.7546288323765,0.001,0.001,0.001,24102.066703916556,2077.443142193927,0.001,0.001,0.001,4281.25,0.001,0.001,2902.421331166277,0.001,0.001,67.1389751552795,0.001,0.001,0.001,0.001,0.001,0.001,310.85517916826814,0.001,1710.2375600860205,5762.061996032796,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,29233.315361409692,0.001,0.001,0.001,35231.770833333336,0.001,2628.0679037833092,0.001,10.14957264957265,0.001,1651.3742618760293
week1,0.001,0.001,201586.35066286926,13183.526037313226,0.001,4885.149572649573,0.001,0.001,678.7928067933823,604.9304762433502,0.001,0.001,0.001,73103.97549899714,4413.554921722182,0.001,0.001,0.001,2424.8843403633296,0.001,27.217741935483872,119136.53062041858,0.001,0.001,2239.4237017171704,0.001,0.001,0.001,0.001,0.001,2688.8786764705883,260.7993014325802,0.001,0.001,73.32251082251082,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,15676.460826568582,0.001,0.001,0.001,7125.0,0.001,8673.497256395149,0.001,1636.9747150997146,0.001,327.85582294765567
week1,0.001,0.001,98569.99733459117,16098.261879834718,9306.008052600473,16629.077576754386,0.001,0.001,2641.3813118396624,86.03882287608086,0.001,0.001,0.001,68797.14004993021,2823.053270750149,0.001,0.001,0.001,34.76237280296021,0.001,0.001,27786.471389338432,0.001,0.001,11.372626582278485,0.001,9.146341463414632,0.001,0.001,0.001,0.001,274.2555880769841,0.001,1841.6386913559704,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,33228.75687863145,0.001,0.001,0.001,3609.6014492753625,2375.0,31955.2632467522,0.001,10.106382978723405,0.001,406.84093984575753
week1,0.001,0.001,81704.35193782747,13358.131035000028,2584.68982332946,5379.293175899621,0.001,0.001,2189.4080805673457,26.15293629889767,0.001,0.001,0.001,123047.48596393685,60.84476679766451,0.001,0.001,0.001,43.82684596405922,0.001,0.001,29709.589129961347,0.001,0.001,29920.820328917787,0.001,0.001,0.001,0.001,0.001,0.001,250.0187075400874,0.001,1469.6180555555554,6601.873311348734,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,36043.327740603665,0.001,0.001,0.001,9030.598958333334,0.001,11830.006276126824,0.001,112.86180054151623,0.001,19900.78746629528
week1,0.001,0.001,267263.0921187834,9945.766008655008,48.678410084523456,2554.703282828283,0.001,0.001,16635.115259870792,0.001,0.001,0.001,0.001,86000.6997053872,0.001,0.001,0.001,0.001,7125.0,0.001,0.001,50087.0603549745,0.001,0.001,0.001,0.001,33.333333333333336,0.001,0.001,0.001,785.4567307692308,391.747804702448,0.001,2959.212239583333,10549.858849776805,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14896.109961385848,0.001,0.001,30284.311829714155,5583.12136627907,3562.5,1282.5190464361474,0.001,0.001,0.001,249.4074437203772
week1,0.001,0.001,20163.778569195267,4843.801753246306,0.001,4630.266772740762,0.001,0.001,4474.374274652229,34.574468085106375,0.001,0.001,0.001,78042.26572039073,0.001,0.001,0.001,0.001,0.001,0.001,0.001,218403.82658896013,0.001,125.72875494071148,2106.1102722555224,0.001,0.001,0.001,0.001,0.001,1187.5,297.9766998324308,0.001,2529.124350912381,13699.097040314497,0.001,11.591246290801186,0.001,0.001,0.001,0.001,0.001,0.001,44307.07471802962,0.001,0.001,8721.014492753622,2401.1524822695033,2375.0,4639.1826472579605,0.001,0.001,0.001,116.5769017835438
week1,121140.625,0.001,4146.875,83.10368225950424,0.001,6427.702872983871,0.001,0.001,4577.1297650408505,0.001,0.001,0.001,0.001,31698.217483132215,0.001,0.001,0.001,0.001,831.9562143273836,0.001,0.001,3659.632565081023,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6322.916666666668,0.001,411.9426830700525,0.001,4502.714646464646,8557.083573330121,0.001,28.94295302013423,0.001,0.001,0.001,0.001,0.001,0.001,8915.890206282538,0.001,0.001,11355.40405020704,1201.0098093678732,0.001,8562.014432005555,0.001,0.001,0.001,41.37372802960222
week1,9654.22897779825,0.001,55724.19709342306,240.53524342287582,102.71103896103895,2441.4734543010754,0.001,0.001,1899.0061571123904,0.001,0.001,0.001,0.001,6142.085345092522,0.001,0.001,0.001,0.001,0.001,0.001,641.7661865376576,31514.033934826923,0.001,0.001,1867.6428740328186,0.001,0.001,0.001,0.001,0.001,1425.0,399.3285820561112,0.001,8494.791666666666,5713.319425812605,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7668.7930486115165,0.001,0.001,1178.3210124696311,0.001,1900.0,8121.250942330762,0.001,74.16091809858274,0.001,24.40422222704548
week1,7125.0,0.001,136080.54975306106,0.001,67.81914893617022,2513.189935064935,0.001,0.001,1483.6845281124474,0.001,0.001,0.001,0.001,9574.014880952382,0.001,0.001,0.001,0.001,1799.3331986045455,0.001,550.0374090086885,28586.26800411523,0.001,0.001,52.967702509010074,0.001,0.001,0.001,0.001,0.001,0.001,841.6451968179023,0.001,3981.386165577342,4901.244588744588,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4000.8428024052178,0.001,3956.25,95.7942094033255,7125.0,0.001,6457.640107758525,0.001,0.001,0.001,96.40957446808511
week1,7125.0,0.001,512836.99665794533,0.001,145.75628338323799,2658.044654392765,0.001,0.001,3870.661306014089,0.001,0.001,0.001,0.001,61890.011160714275,0.001,0.001,0.001,0.001,4772.787341676956,0.001,319.2380223273974,3926.027097902098,0.001,0.001,1965.63690277976,0.001,0.001,0.001,0.001,0.001,3562.5,377.7241520514164,0.001,0.001,2089.1029094827586,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2373.318191098408,0.001,3562.5,0.001,0.001,0.001,6062.593907253387,0.001,0.001,0.001,65.1315789473684
week1,37.5,0.001,687248.125,35.32608695652173,29.99749954537189,1523.7494177018634,0.001,0.001,1502.1611637258843,0.001,0.001,0.001,0.001,30130.85700944393,31.25,0.001,0.001,0.001,20419.84903938452,0.001,3726.3244000563122,89006.32897218982,0.001,0.001,1180.4387019230767,0.001,0.001,6502.536136870765,0.001,38119.574773832384,32.608695652173914,524.4077833272728,0.001,22.633272058823533,24081.42361111111,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2564.178540214412,0.001,0.001,3573.611232012696,3562.5,28.84615384615385,130.0,0.001,0.001,0.001,67.81914893617022
week1,0.001,0.001,0.001,59.8404255319149,0.001,18128.707602654562,0.001,0.001,2022.801792573217,0.001,0.001,32.608695652173914,0.001,470.5929272095685,0.001,33.333333333333336,0.001,0.001,946.3166242578774,0.001,10878.771566133451,131296.3050547425,0.001,33.333333333333336,10.14957264957265,31.914893617021274,32.971014492753625,12440.822389483115,0.001,56830.38052551032,5569.465667704468,3550.9361519398035,0.001,4356.843383431085,1638.047798519645,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,25481.794545349785,0.001,3562.5,5266.791354066584,0.001,1781.25,0.001,0.001,0.001,0.001,9519.168250375269
week1,30.0,0.001,342932.1980395005,36.58536585365854,48.615456821026285,5646.763392857143,0.001,29.562786740801503,13654.885814285257,0.001,0.001,0.001,0.001,4442.226337650443,0.001,0.001,0.001,0.001,1636.5259259927386,0.001,32300.60508126149,75184.42643859246,0.001,0.001,860.6030190717099,28.301886792452827,34.09090909090909,2094.67412093481,0.001,1182.1879666500747,14354.94512987199,3945.204023347841,0.001,2843.233866700089,173.2456140350877,0.001,33.333333333333336,0.001,0.001,0.001,28.84615384615385,0.001,0.001,11317.622955251902,0.001,2505.828193033382,3822.0898865144895,31.914893617021274,19447.265625,33.333333333333336,0.001,31.25,0.001,5558.6914558271765
week1,0.001,0.001,4890.625,0.001,0.001,51121.8435798073,0.001,0.001,5532.164205083728,0.001,0.001,0.001,0.001,1782.9365079365084,0.001,0.001,0.001,0.001,3822.2482559422447,0.001,22449.373366224972,15468.95452977874,0.001,0.001,916.6666666666664,0.001,0.001,4020.79755062328,0.001,10145.7760989011,13945.598862347657,21361.86500455395,0.001,12435.204936645017,24.73262032085561,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,37095.544375935286,0.001,3705.8986115009648,3604.520568905472,3562.5,98432.03125,0.001,0.001,0.001,0.001,4096.0625019356185
week1,0.001,0.001,1713.4385391499752,36.00543478260869,67.81914893617022,9953.502331002332,0.001,12.175324675324676,523.0567635142552,0.001,0.001,0.001,0.001,786.1379624163715,0.001,10.195035460992909,0.001,0.001,741.9419551857343,0.001,21237.62967507641,5667.9594868802515,0.001,0.001,2529.634812411397,0.001,0.001,3850.697223555391,0.001,6838.541666666668,27008.68055555555,680.884559164017,0.001,2227.083333333333,12656.748279722915,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,9336.9703696234,0.001,7125.0,275.5894902268348,0.001,365.77186136287355,0.001,0.001,0.001,0.001,12741.14667797155
week1,0.001,0.001,434.26610235952006,0.001,0.001,19067.247975652368,0.001,0.001,610.5301211757012,0.001,0.001,0.001,0.001,826.1058658973687,8689.362565058529,0.001,0.001,0.001,305.91448794368637,0.001,27809.294824221608,65635.08382083909,0.001,0.001,16.843971631205672,0.001,0.001,10574.313072627428,0.001,4369.962258454106,7389.422574782752,294.7285202589899,0.001,91069.96527777777,3667.05446945292,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16506.306494400986,0.001,0.001,7018.2720297826845,0.001,7125.0,0.001,0.001,0.001,0.001,178.72203528353955
week1,0.001,0.001,3403.125,59.8404255319149,4248.643991736097,9515.284621380924,0.001,0.001,898.5149274392153,0.001,0.001,0.001,0.001,1194.8364941510104,16215.427549284941,0.001,0.001,0.001,889.7646236141558,0.001,24794.29864768165,217602.2876937478,0.001,0.001,2033.0459472229225,0.001,0.001,4860.743260695033,0.001,213360.546875,1300.4105803093655,248.14689625470834,0.001,7638.563368055556,27903.132319240558,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,32486.622370634926,0.001,0.001,60526.30447263704,0.001,7125.0,0.001,0.001,0.001,0.001,10651.034968031385
week1,0.001,0.001,3926.682692307693,0.001,111.59921420882502,73.27918652740807,0.001,0.001,916.3479264547467,0.001,0.001,0.001,0.001,3656.818651778329,31566.557436617284,0.001,0.001,0.001,237.6908912508729,0.001,32070.508412971187,63786.64626591376,0.001,0.001,181.4453125,0.001,0.001,66.38705106305115,0.001,9811.894562701287,164.37728937728937,298.3203892625291,0.001,4050.0,24173.113111470902,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,28103.508695858007,0.001,0.001,1465.169270833333,0.001,3562.5,0.001,0.001,0.001,0.001,10017.030907671297
week1,0.001,0.001,3926.682692307693,0.001,67.10526315789474,0.001,0.001,0.001,7667.586325878277,0.001,0.001,0.001,0.001,1041.6666666666667,1790.292635700013,0.001,0.001,0.001,21285.60790436871,0.001,382.1784528228666,16112.269666225413,0.001,0.001,1337.0279724941565,0.001,0.001,79.8611111111111,0.001,7158.854166666668,359.375,328.1160587332942,0.001,76.90746753246755,20372.327276824693,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12326.815698510232,0.001,7125.0,0.001,0.001,7125.0,0.001,0.001,0.001,0.001,4613.391984650233
week1,2896.4460784313733,0.001,4408.653846153847,0.001,0.001,939.4138830096872,0.001,0.001,735.1512545621573,0.001,0.001,0.001,0.001,1145.5078125,3598.1680096281416,0.001,0.001,0.001,2182.523399038555,0.001,1575.0549200370497,45875.14288622543,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5217.426215277777,176.41595900910787,405.0256410672689,0.001,6371.09375,10351.9627211676,0.001,0.001,0.001,0.001,0.001,0.001,2073.2421875,0.001,66246.58895643512,0.001,0.001,0.001,7125.0,22175.191287616388,0.001,0.001,0.001,0.001,414.4074588788924
week1,0.001,0.001,1657.4754901960785,0.001,222.39621845201458,110.0048178881782,0.001,0.001,3416.224194732657,0.001,0.001,0.001,0.001,218.75,10336.767578117504,0.001,0.001,0.001,10995.930989583336,0.001,427.0147129613525,51760.17199669549,0.001,0.001,1244.3871436623485,0.001,0.001,3276.7668181812724,0.001,1828.3924549549552,1578.0919991731016,545.9831066767573,0.001,4117.275528169014,8454.057802469451,0.001,0.001,0.001,0.001,0.001,0.001,20.657524613220808,0.001,20747.218733083795,0.001,0.001,1507.695895522388,0.001,0.001,0.001,0.001,2369.658966307815,0.001,964.084409672979
week1,0.001,0.001,7092.78748777295,0.001,0.001,0.001,0.001,0.001,936.4217110650377,0.001,0.001,0.001,0.001,862.1465773809523,4433.475560297509,0.001,0.001,0.001,357.2215471905341,0.001,13.186703821656053,88396.83150894268,0.001,0.001,0.001,31.914893617021274,0.001,5775.393619232354,0.001,6160.42000534188,1711.1158782079056,406.8294818352088,0.001,1322.9166666666667,17293.88724293074,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13198.934932343156,0.001,7125.0,797.0559318163226,7125.0,0.001,0.001,0.001,39.893617021276604,0.001,376.1227816271871
week1,0.001,0.001,16395.915418112894,0.001,224.19254988319688,0.001,0.001,0.001,1914.944360376904,0.001,0.001,0.001,0.001,2815.0605500821016,2421.808341128989,34.76237280296021,0.001,0.001,120.50412735849058,0.001,910.2343965811388,15225.851984515715,0.001,0.001,118.08414763577808,0.001,0.001,3655.377373071655,0.001,125.0,1005.4463154327893,362.039197348384,0.001,17150.619582887142,16395.09388049229,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2631.8795357565245,0.001,0.001,1827.7937620889745,0.001,0.001,11.591246290801186,0.001,0.001,0.001,352.04936067832534
week1,0.001,0.001,26248.725713171683,0.001,0.001,2413.552295918367,0.001,0.001,806.7232525420029,0.001,0.001,0.001,0.001,3039.218945802005,2593.045674471901,7881.920346786725,0.001,0.001,108.99988826458944,0.001,1551.5942431567282,38010.67666405129,0.001,0.001,3886.177198724404,0.001,0.001,1826.61354658112,0.001,0.001,760.150739057268,373.17206538489404,0.001,16082.221519275132,9617.656332361441,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,56493.92347348997,0.001,7125.0,39.22872340425532,7125.0,26308.79016517326,0.001,0.001,0.001,0.001,4756.962884634468
week1,0.001,0.001,1966.7607990413846,0.001,67.81914893617022,5522.4376860119055,0.001,0.001,2305.890643782183,0.001,0.001,0.001,0.001,4625.669642857141,4538.769549310932,51.97760477431356,0.001,0.001,10.127977814148029,0.001,0.001,7459.48375287961,0.001,0.001,754.125335915562,0.001,0.001,1063.7767780192469,0.001,0.001,1472.6888197096728,0.001,0.001,12754.224236027263,28835.073575615967,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5853.154759957628,0.001,5843.8247771147835,5931.547619047621,0.001,34459.39972116623,0.001,0.001,13950.382977120362,0.001,2226.6603339153767
week1,0.001,0.001,38488.53811935368,0.001,0.001,7822.480953104606,0.001,0.001,5135.055010504525,0.001,0.001,0.001,0.001,653.4102182539683,2998.7493490946003,0.001,0.001,0.001,0.001,0.001,923.1661178493104,36884.20076062308,0.001,0.001,61.59616023936171,0.001,0.001,2443.110964149122,0.001,0.001,612.6353108886276,0.001,0.001,19186.127835546704,5729.565469922652,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,25160.58558218428,0.001,43522.75390625,12.195121951219509,0.001,8016.437804773726,0.001,0.001,6093.989282454389,0.001,740.2609248364981
week1,0.001,0.001,65575.32055480784,0.001,67.81914893617022,4030.8048829801282,0.001,0.001,1161.3662938939024,18542.712453812263,0.001,0.001,0.001,2427.080965909091,2077.6369154665936,0.001,0.001,0.001,10.127977814148029,0.001,444.50420240908164,23660.513424805362,0.001,0.001,73.88488247863249,0.001,0.001,5172.951640292951,0.001,0.001,868.0141746016893,0.001,0.001,17227.306418538523,15813.858085035583,0.001,0.001,0.001,0.001,24275.848467921118,0.001,3593.75,0.001,28937.39583683757,0.001,0.001,2156.25,3562.5,16337.89933131944,0.001,0.001,2006.1377189009659,0.001,775.6015154078815
week1,0.001,0.001,101520.70665700085,0.001,0.001,2566.5907563538613,0.001,0.001,119.43938145015876,69.43886949525921,0.001,0.001,0.001,492.14814502845167,2978.993898912562,0.001,0.001,0.001,6500.7006366782425,0.001,41592.77301971925,328.86904761904765,0.001,0.001,2843.8981961769373,0.001,0.001,5353.980775401704,0.001,8801.649305555557,11281.715005704742,0.001,0.001,20138.69716855104,15885.711567287019,0.001,0.001,0.001,0.001,52.21758035869002,0.001,1467.316757718268,0.001,10239.355723379793,0.001,0.001,0.001,0.001,2287.082057878557,0.001,0.001,0.001,0.001,633.5149113378512
week1,0.001,0.001,2291.186003989362,0.001,3880.887078900709,2091.086647727273,0.001,0.001,852.62193745776,3785.6696110440503,0.001,0.001,0.001,2347.944182389937,678.8522420757115,0.001,0.001,0.001,4224.304630066563,0.001,135.41666666666666,0.001,0.001,0.001,64.30071721311475,0.001,0.001,2814.451930491692,0.001,3804.6875,4172.890316621739,0.001,0.001,16958.904936466453,12198.242530854946,0.001,0.001,0.001,0.001,166.85267857142856,0.001,213.63541864777648,0.001,8359.573189229006,0.001,0.001,257.547464521289,0.001,63.699661272111406,0.001,0.001,8876.721142742583,0.001,559.3101054485311
week1,0.001,0.001,2387.887286324786,0.001,38.90147107712766,4405.296863063407,0.001,0.001,914.4134378075537,71.30984042553192,0.001,0.001,0.001,2576.5625,1311.898104938568,0.001,0.001,0.001,38.72574891086015,0.001,990.5533390814708,0.001,0.001,0.001,2241.0295838364473,0.001,0.001,10118.354953578597,0.001,0.001,9905.413657249035,0.001,0.001,1352.79622261265,9923.977420558887,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,38341.43691752963,0.001,0.001,0.001,94274.73958333331,93.738314279708,0.001,0.001,16929.560983965544,0.001,9741.592596165508
week1,0.001,0.001,311961.53309903416,0.001,2410.796826485036,2962.882869644723,0.001,0.001,2655.065181885082,71.55917553191489,0.001,0.001,0.001,1930.9575123152706,1017.8451219872496,0.001,0.001,0.001,0.001,0.001,1937.9294957608208,0.001,0.001,0.001,3827.4693494379057,0.001,0.001,10216.92892412184,0.001,0.001,10.119573597248156,0.001,0.001,0.001,10340.781836897613,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8120.940329198931,0.001,0.001,6458.333333333332,7125.0,0.001,0.001,0.001,366.69507575757575,0.001,15577.514510635654
