Real First Packet,doctets/duration
1360597150.927,111.76136363636363
1360597186.025,106.1398678414097
1360598050.159,5.9400826446281
1360598491.395,7736.607142857143
1360598491.327,649.7713414634146
1360598504.732,628.0955188679245
1360598649.209,2780.5059523809527
1360598732.769,192.0592705167173
1360598764.588,11.381789137380192
1360598794.386,11.381789137380192
1360598824.525,11.518429487179487
1360598848.1,3542.613636363636
1360598849.813,3388.5869565217395
1360598854.398,11.531549520766774
1360598884.359,11.531549520766774
1360598904.138,598.3455882352941
1360598914.124,11.531549520766774
1360598944.198,11.568509615384617
1360598973.052,2304.6875
1360598973.867,11.531549520766774
1360598995.731,2256.5104166666665
1360599003.986,11.531549520766774
1360599033.903,11.531549520766774
1360599064.788,11.531549520766774
1360599094.654,11.568509615384617
1360599117.379,204.24107142857142
1360599124.448,11.531549520766774
1360599154.456,14.945652173913045
1360599184.475,11.531549520766774
1360599214.492,11.531549520766774
1360599244.188,11.568509615384617
1360599274.123,11.568509615384617
1360599303.964,11.568509615384617
1360599334.032,11.531549520766774
1360599364.825,11.531549520766774
1360599394.803,11.531549520766774
1360599400.918,2707.8125
1360599424.777,11.531549520766774
1360599454.752,11.531549520766774
1360599484.569,11.568509615384617
1360599514.578,15.0390625
1360599544.231,14.945652173913045
1360599574.236,11.531549520766774
1360599604.361,11.531549520766774
1360599634.235,11.531549520766774
1360599645.052,3133.2720588235293
1360599664.093,15.375399361022364
1360599695.106,11.568509615384617
1360599698.775,2332.03125
1360599724.955,11.631389776357828
1360599754.168,11.71875
1360599784.927,11.71875
1360599814.878,11.71875
1360599844.93,11.71875
1360599874.482,11.71875
1360599904.471,11.681309904153355
1360599903.609,2707.8125
1360599934.347,11.71875
1360599964.384,11.71875
1360599995.128,11.681309904153355
1360600025.182,11.681309904153355
1360600055.163,11.71875
1360600084.266,11.681309904153355
1360600115.03,11.71875
1360600145.047,11.71875
1360600174.91,11.71875
1360600204.954,11.681309904153355
1360600234.814,19.345238095238095
1360600263.916,16.25
1360600318.106,55.08474576271186
1360600327.921,81.25
1360600331.885,19.817073170731707
1360600326.088,12.126865671641792
1360600344.61,10.416666666666666
1360600347.123,10.350318471337578
1360600367.072,10.416666666666666
1360600364.61,10.416666666666666
1360600601.027,232.69149831649833
1360600601.155,7736.607142857143
1360600627.464,72446.69117647059
1360600650.382,1767.7083333333335
1360600653.587,3247.3958333333335
1360600649.251,237.90871934604905
1360600894.544,4504.2067307692305
1360600889.984,27.324120603015075
1360600890.887,3532.5797872340427
1360600920.486,10.416666666666666
1360600940.542,10.350318471337578
1360600953.71,327.9059579439252
1360600965.643,1504.9542682926829
1360600963.754,2580.46875
1360601148.362,1457.8125
1360601291.306,101.5625
1360601289.321,2259.6153846153848
1360601291.422,1093.2692307692307
1360601291.341,1394.921875
1360601291.404,1430.6891025641025
1360601289.386,1395.4326923076924
1360601295.116,2319.2934782608695
1360601510.655,848.0113636363636
1360601552.969,1470.8614864864865
1360601621.511,14765.625
1360601796.41,457.8125
1360601865.155,649.077868852459
1360601864.466,1142.1875
1360601861.648,2096.25
1360601864.386,1289.7213855421687
1360601864.386,1971.409574468085
1360601871.942,1527.7777777777776
1360601867.393,386.1228813559322
1360601869.34,661.0863095238095
1360601860.467,556.5
1360601875.648,971.9122023809523
1360601876.542,25.0
1360601863.851,3610.4166666666665
1360601864.419,921.875
1360601864.48,437.5
1360601864.649,2448.221409574468
1360601864.356,4292.067307692308
1360601864.234,234.375
1360601866.597,234.375
1360601867.399,113.45880681818183
1360601867.278,301.33006198347107
1360601868.479,4182.8125
1360601888.994,722.5506756756756
1360601889.31,949.8697916666666
1360601869.456,268.75
1360601869.455,133.92857142857142
1360601870.955,211.53846153846155
1360601870.955,206.73076923076923
1360601871.016,167.96875
1360601871.936,2168.526785714286
1360601869.299,117.1875
1360601870.799,206.73076923076923
1360601870.798,204.32692307692307
1360601870.732,209.1346153846154
1360601870.732,211.53846153846155
1360601870.795,209.1346153846154
1360601870.795,211.53846153846155
1360601870.795,204.32692307692307
