Real First Packet,doctets/duration
1360695494.656,634.2147435897436
1360695490.533,185.7394366197183
1360695490.533,527.618838028169
1360695490.458,321.3505244755245
1360695522.027,3914.0625
1360695522.135,56400.0
1360695519.619,17607.291666666664
1360695523.716,105203.125
1360695523.381,8973.958333333334
1360695522.029,238.83928571428572
1360695524.333,11195.3125
1360695521.959,209.75378787878788
1360695533.753,5943.75
1360695522.038,8.042279411764705
1360695522.037,15.968406593406591
1360695522.036,5.629595588235294
1360695522.1,5.629595588235294
1360695522.036,8.042279411764705
1360695522.1,5.629595588235294
1360695522.1,5.629595588235294
1360695534.323,9178.125
1360695526.683,2241.206030150754
1360695531.09,2158.6805555555557
1360695519.633,8828.485023041476
1360695523.473,21.875
1360695533.361,19437.5
1360695533.741,6279.51388888889
1360695533.741,7429.6875
1360695533.74,4008.680555555555
1360695532.459,7063.616071428572
1360695534.179,3059.7426470588234
1360695521.891,8.241758241758243
1360695521.959,5.629595588235294
1360695521.959,8.042279411764705
1360695521.894,8.241758241758243
1360695521.958,8.042279411764705
1360695521.958,5.629595588235294
1360695534.246,8997.596153846152
1360695522.021,5.629595588235294
1360695522.02,5.629595588235294
1360695519.137,17609.375
1360695519.137,4729.705459770115
1360695519.137,26546.875
1360695519.02,213.69485294117646
1360695519.019,5139.705882352941
1360695520.402,2718.137254901961
1360695521.673,5.608974358974359
1360695521.673,5.608974358974359
1360695521.663,5.608974358974359
1360695521.663,5.608974358974359
1360695521.663,5.608974358974359
1360695521.606,5.608974358974359
1360695521.606,5.608974358974359
1360695521.606,5.608974358974359
1360695521.606,5.608974358974359
1360695522.755,5.9350775193798455
1360695524.263,5955.097087378641
1360695523.229,94.64605734767025
1360695523.293,71296.875
1360695523.293,39750.0
1360695523.293,40015.625
1360695523.293,36609.375
1360695523.292,28109.375
1360695523.292,33171.875
1360695523.292,29531.25
1360695523.419,55175.78125
1360695523.29,37515.625
1360695523.29,51781.25
1360695523.29,40593.75
1360695523.417,55876.953125
1360695523.792,524328.125
1360695523.792,77.77777777777779
1360695524.086,5213.942307692308
1360695524.144,7582.03125
1360695521.575,11984.375
1360695521.869,3250.4222972972975
1360695523.118,16306.249999999998
1360695523.181,38343.75
1360695523.181,33046.875
1360695523.181,28750.0
1360695523.181,36281.25
1360695523.181,31984.375
1360695523.18,32203.125
1360695523.18,53921.875
1360695523.307,55417.1875
1360695523.307,41059.375
1360695523.306,60443.75
1360695523.369,5929.6875
1360695522.876,77871.875
1360695522.677,148445.3125
1360695523.189,2807.4977517985612
1360695522.821,49814.453125
1360695523.136,44656.25
1360695525.347,10971.912202380952
1360695525.347,3604.7247023809527
1360695525.345,13947.358630952382
1360695525.228,7512.132352941176
1360695525.1,48031.25
1360695526.535,380354.1666666667
1360695529.754,1353.0495978552278
1360695533.321,26.123817034700316
1360695533.303,26.123817034700316
1360695553.075,5539.0625
1360695534.251,444.06779661016947
1360695532.244,2398.674242424242
1360695530.833,72809.89583333333
1360695530.897,3177.708877284595
1360695530.897,2950.9320175438597
1360695532.128,1461.0457063711913
1360695530.902,1626.0662729658793
1360695531.093,1661.2903225806454
1360695532.02,20642.85714285714
1360695532.02,26906.25
1360695532.007,826.0050251256281
1360695532.768,185.34757653061223
1360695533.213,11656.25
1360695531.969,17484.375
1360695531.959,21187.5
1360695531.959,17284.375
1360695533.258,2332.687338501292
1360695533.322,573.0859375
1360695533.385,3479.667207792208
1360695533.142,994.8699874686718
1360695533.204,1908.3984375
1360695534.32,24359.375
1360695555.873,66707.5
1360695541.277,5.391725352112676
1360695556.879,2548.878205128205
1360695558.776,9385.416666666666
1360695558.643,3200.5208333333335
1360695558.709,7240.625
1360695559.535,3840.625
1360695559.726,8581.25
1360695559.726,9070.3125
1360695553.417,23482.61443661972
1360695558.655,9251.201923076924
1360695558.634,7174.107142857143
1360695558.887,2587.0535714285716
1360695554.853,24120.039682539682
1360695559.648,9458.333333333334
1360695537.126,434.97983870967744
1360695553.171,24.161341853035147
1360695553.17,517.4632352941177
1360695553.111,24.161341853035147
1360695553.749,4883.897569444444
1360695554.634,24.161341853035147
1360695559.712,604.8467356687897
1360695575.84,40.17857142857143
1360695575.839,40.17857142857143
1360695524.278,2326.8909698025554
1360695575.746,40.17857142857143
1360695575.809,40.90909090909091
1360695575.809,40.90909090909091
1360695557.477,21729.40340909091
1360695557.493,12485.085227272726
1360695557.807,416953.125
1360695557.87,9008.7890625
1360695557.87,12539.0625
1360695557.44,11901.785714285714
1360695557.753,2578.125
1360695580.353,6656.25
1360695580.017,8320.3125
1360695561.366,555.1276408450703
1360695561.923,377.95454545454544
1360695565.12,10.453605200945626
1360695569.48,7.029241645244216
1360695583.967,1982.712765957447
1360695569.917,2306.3322368421054
1360695570.328,2306.3322368421054
1360695598.726,38779.947916666664
1360695598.725,329.61309523809524
1360695598.412,32937.5
1360695598.348,6921.875
1360695598.643,219.27083333333334
1360695598.642,104.66609589041096
1360695586.03,6.9602272727272725
1360695599.975,3867.1875
1360695579.607,110.44587227414331
1360695598.635,9.280303030303031
1360695597.625,8.367486338797814
1360695598.688,94359.56325301203
1360695598.688,13.177710843373495
1360695598.687,9.224397590361447
1360695598.751,13.257575757575758
1360695586.141,6.2154696132596685
1360695610.903,3687.5
1360695599.957,111016.26712328767
1360695599.956,94904.43065068492
1360695611.344,6781.25
1360695605.807,786.5188953488372
1360695598.596,78315.04141566265
1360695598.66,13.257575757575758
1360695599.868,70622.11044520549
1360695599.868,124050.51369863014
1360695585.958,340.99477958236656
1360695592.643,1364.7836538461538
1360695592.164,177.44565217391303
1360695593.608,305828.125
1360695613.713,8973.958333333334
1360695594.122,255.6818181818182
1360695598.08,1005.2083333333333
1360695598.144,11152.573529411764
1360695598.774,83.54855371900827
1360695600.523,370.7822085889571
1360695598.499,30591.619318181816
1360695598.499,327.30263157894734
1360695598.499,32834.13461538461
1360695598.499,62305.39772727273
1360695598.441,22416.40625
1360695598.44,10092.96875
1360695601.211,3094.3380376344085
1360695613.799,9.337649402390438
1360695613.799,9.337649402390438
1360695613.799,9.337649402390438
1360695617.7,10.61698717948718
1360695613.714,9.337649402390438
1360695613.714,9.337649402390438
1360695613.717,12.201195219123505
1360695618.058,10.66255364806867
1360695630.827,3687.5
1360695610.279,11296.875
1360695613.601,75.65197841726619
1360695614.044,11609.375
1360695614.044,8757.8125
1360695614.044,4591.517857142857
1360695614.106,71.33392226148409
1360695614.105,21484.375
1360695614.295,3612.847222222222
1360695615.536,2808.270676691729
1360695623.244,25.898972602739725
1360695622.795,4700.0
1360695622.242,243.56135170603673
1360695649.454,8396.484375
1360695634.277,1069.6455792682925
1360695643.868,52.80172413793104
1360695632.274,7750.0
1360695650.396,600.3472222222223
1360695653.463,7804.6875
1360695650.315,522.0905172413793
1360695637.783,497.51752336448595
1360695637.781,488.1717289719626
1360695640.604,50.61619718309859
1360695640.579,50.61619718309859
1360695660.195,12.95045045045045
1360695650.284,30.44871794871795
1360695644.325,7.047358247422681
1360695645.084,1274.8842592592594
1360695653.543,6.174395161290322
1360695653.543,6.174395161290322
1360695650.33,5.1384228187919465
1360695651.914,5.650369003690036
1360695653.386,6.174395161290322
1360695651.912,5.650369003690036
1360695668.229,140.625
1360695668.545,102.08333333333333
1360695650.175,5.1384228187919465
1360695650.239,5.155723905723906
1360695650.239,5.155723905723906
1360695650.238,5.155723905723906
1360695651.602,87.58802816901408
1360695651.665,3286.1328125
1360695651.661,58475.0
1360695651.665,5855.902777777777
1360695651.664,15997.395833333334
1360695651.954,31406.25
1360695650.898,127.55102040816327
1360695650.898,1187.5
1360695652.548,6050.78125
1360695652.547,19198.863636363636
1360695652.605,114.43661971830986
1360695652.543,17275.0
1360695652.728,21.807553956834532
1360695652.79,1543.75
1360695650.784,997.0703125
1360695651.471,15053.453947368422
1360695651.598,93025.17361111111
1360695650.015,13083.559782608696
1360695653.118,109609.375
1360695652.93,5296.875
1360695653.12,26656.25
1360695653.12,26656.25
1360695653.119,26656.25
1360695653.496,2859.375
1360695654.128,40223.21428571428
1360695654.192,14354.166666666666
1360695655.117,199.18799212598427
1360695677.918,78.125
1360695677.981,80.078125
1360695677.84,78.125
1360695678.03,84.29276315789473
1360695671.417,1746.5277777777776
1360695676.776,6.392045454545455
1360695704.931,322.265625
1360695704.019,515.625
1360695704.144,859.375
1360695704.845,322.265625
1360695704.841,322.265625
1360695685.534,381.25
1360695698.369,6.5718884120171674
1360695698.876,6.417410714285714
1360695523.865,10296.117519224339
1360695523.865,12543.406260448011
1360695524.038,11621.310339204176
1360695524.038,20248.181726094004
1360695524.038,10032.32530169602
1360695698.661,10.24666172106825
1360695698.66,10.24666172106825
1360695523.959,13533.512720156557
1360695698.574,10.24666172106825
1360695720.181,10.727611940298507
1360695714.979,6.8975225225225225
1360695720.097,15.292553191489361
1360695713.327,319.3563432835821
1360695733.429,3492.1875
1360695733.429,3492.1875
1360695733.555,7020.833333333333
1360695729.651,313.9391447368421
1360695732.652,8382.8125
1360695732.842,14429.6875
1360695732.841,14468.75
1360695715.207,5.968169761273209
1360695733.311,9859.375
1360695732.572,8093.75
1360695734.557,13886.160714285714
1360695730.824,1383.5227272727273
1360695715.814,37.01036866359447
1360695721.802,828.2087801608578
1360695737.517,1178.4351145038167
1360695729.957,313.5353915662651
1360695732.639,250.0
1360695730.589,171.875
1360695734.62,12050.650167785236
1360695727.989,78.03001519756839
1360695732.574,8.587786259541986
1360695750.365,5270.833333333333
1360695732.573,8.587786259541986
1360695730.879,5.316840277777778
1360695748.117,4167.338709677419
1360695730.917,19550.0
1360695731.103,22888.020833333332
1360695731.645,21121.875
1360695731.581,53792.61363636363
1360695731.706,7914.0625
1360695732.317,50515.625
1360695732.317,62843.75
1360695730.13,2753.3967391304345
1360695730.553,56850.36057692308
1360695731.07,1499.4419642857142
1360695731.634,16484.375
1360695731.889,7804.84068627451
1360695731.952,48703.125
1360695732.63,203132.8125
1360695732.63,166453.125
1360695732.556,52569.010416666664
1360695732.62,138463.54166666666
1360695733.065,5218.75
1360695733.064,142796.875
1360695732.561,49912.5
1360695732.561,155015.625
1360695732.751,39635.416666666664
1360695732.995,31843.75
1360695733.717,2264.945652173913
1360695733.592,49.4727047146402
1360695734.075,135.2355072463768
1360695734.074,2116.6523972602736
1360695734.264,915.4829545454546
1360695734.85,340.21577380952385
1360695737.553,3499.1650763358775
1360695734.727,791.1427514792899
1360695734.79,57.464833759590796
1360695744.534,21.955818965517242
1360695738.393,4481.511780104712
1360695745.811,127171.875
1360695750.705,7.731958762886598
1360695751.917,42.5625
1360695747.75,1460.6854838709678
1360695523.459,741.0204305799648
1360695778.896,3687.5
1360695782.214,3289.0625
1360695782.213,1933.59375
1360695781.576,21644.53125
1360695782.185,119471.37721238939
1360695782.185,76838.16964285714
1360695782.184,136396.0658482143
1360695782.05,147429.8245614035
1360695782.113,149642.83738938053
1360695782.112,46687.08517699115
1360695776.303,6.277292576419214
1360695798.963,3687.5
1360695797.264,3289.0625
1360695796.771,27046.875
1360695797.257,3460.9375
1360695778.904,35.69915254237288
1360695782.347,55.08474576271186
1360695788.842,194.38325991189427
1360695805.692,7.02408256880734
1360695805.692,10.702054794520548
1360695805.449,6.9602272727272725
1360695805.449,6.9602272727272725
1360695805.449,6.9602272727272725
1360695805.639,10.702054794520548
1360695805.573,14.412100456621003
1360695805.564,7.02408256880734
1360695805.371,6.9602272727272725
1360695805.371,6.9602272727272725
1360695805.369,6.9602272727272725
1360695805.56,10.702054794520548
1360695826.09,21081.25
1360695826.09,6406.25
1360695827.457,6539.0625
1360695827.579,4945.3125
1360695827.317,4945.3125
1360695827.445,16375.0
1360695827.57,3859.375
1360695831.09,8937.5
1360695825.895,28419.753086419754
1360695833.961,3453.125
1360695828.135,5403.125
1360695828.135,657.3660714285714
1360695834.151,11953.125
1360695828.324,1739.5833333333333
1360695834.275,6484.375
1360695831.171,8984.375
1360695831.168,9468.75
1360695829.116,6101.5625
1360695832.055,25432.291666666668
1360695832.054,6382.8125
1360695832.943,15576.5625
1360695826.002,278.79901960784315
1360695834.065,2348.9583333333335
1360695834.064,10901.041666666666
1360695826.064,68.60795454545455
1360695831.021,10362.132352941177
1360695831.717,13194.972826086958
1360695814.843,157.89473684210526
1360695827.544,12.5
1360695827.798,8.70028409090909
1360695828.882,9.630503144654087
1360695828.882,9.630503144654087
1360695828.121,31.25
1360695834.072,268.2926829268293
1360695826.136,7.433252427184466
1360695826.263,11.029411764705882
1360695828.751,9.280303030303031
1360695828.751,8.712121212121213
1360695828.751,8.712121212121213
1360695826.998,104.248046875
1360695827.692,252.25515463917526
1360695828.043,8.75
1360695828.105,8.800287356321839
1360695834.057,79.58528037383178
1360695828.232,11.56496062992126
1360695828.231,8.539244186046512
1360695828.671,9.280303030303031
1360695828.669,13.636363636363635
1360695828.669,9.280303030303031
1360695827.175,1851.7287234042553
1360695823.846,22.538716814159294
1360695823.717,22.14673913043478
1360695827.364,2533.8682432432433
1360695821.309,805.921052631579
1360695818.198,175.81153100775194
1360695825.125,349.89583333333337
1360695824.482,8890.391791044776
1360695824.987,369.5833333333333
1360695826.353,18072.916666666668
1360695831.089,7.950530035335689
1360695831.39,5.508093525179856
1360695831.832,5.419741697416974
1360695830.374,5.1384228187919465
1360695831.297,5.079505300353357
1360695829.114,111.4233993902439
1360695832.948,17.023346303501945
1360695849.14,2161.4583333333335
1360695830.246,5.1384228187919465
1360695830.989,44.791666666666664
1360695828.995,107.27896341463415
1360695832.995,6.028543307086614
1360695828.033,770.0
1360695825.985,6454.559948979591
1360695825.985,8099.506578947368
1360695826.171,234.23423423423424
1360695828.282,24.537454873646208
1360695826.231,86793.75
1360695828.699,623.8839285714286
1360695827.256,680890.625
1360695825.865,6615.423387096774
1360695825.865,5011.303191489362
1360695828.287,73.14311594202898
1360695826.363,7989.583333333333
1360695826.593,3272.339876033058
1360695828.576,479000.0
1360695828.702,953.125
1360695828.763,26656.25
1360695827.374,190570.3125
1360695827.692,2617.1875
1360695827.14,17593.75
1360695827.455,651.85546875
1360695828.218,212002.23214285713
1360695830.658,29640.625
1360695830.657,52085.9375
1360695830.657,61117.1875
1360695831.205,4243.75
1360695831.332,8062.5
1360695831.394,17750.0
1360695831.394,3531.25
1360695831.711,17341.51785714286
1360695830.157,387.0738636363636
1360695830.536,40742.1875
1360695830.536,34039.0625
1360695830.536,20125.0
1360695831.262,7312.5
1360695831.262,2578.125
1360695831.266,3527.34375
1360695832.023,7031.25
1360695832.441,61390.625
1360695832.505,35171.875
1360695833.394,2433.035714285714
1360695833.583,140687.5
1360695831.876,14913.020833333332
1360695831.876,17588.69485294118
1360695832.449,15706.25
1360695833.518,92671.875
1360695833.517,10640.625
1360695833.899,181.38404825737265
1360695854.857,468.75
1360695855.302,2449.21875
1360695834.222,257.37028301886795
1360695834.222,2476.5625
1360695834.221,11976.5625
1360695834.474,6052.083333333333
1360695833.856,7135.416666666667
1360695834.105,5512.152777777777
1360695834.105,3492.1875
1360695854.291,10.316985645933014
1360695845.134,303.9419087136929
1360695855.019,9.712837837837837
1360695866.468,11.592741935483872
1360695873.988,9.021966527196652
1360695876.412,6.5718884120171674
1360695871.453,8.093525179856115
1360695872.844,8.7890625
1360695876.265,6.543803418803419
1360695866.339,123.90018203883494
1360695893.896,308.3212209302326
1360695892.352,3546.875
1360695892.415,31645.833333333332
1360695892.603,14695.3125
1360695892.982,4523.4375
1360695893.089,531.25
1360695899.232,8890.625
1360695899.547,6484.375
1360695896.279,7093.75
1360695896.725,3546.875
1360695873.872,9.114583333333334
1360695894.031,1086.4081325301204
1360695892.28,12523.4375
1360695892.279,3546.875
1360695878.836,7.053291536050157
1360695879.09,7.142857142857142
1360695879.344,7.234726688102894
1360695879.408,7.258064516129033
1360695893.1,9507.8125
1360695893.1,1090.2777777777776
1360695893.1,23.4375
1360695893.072,23406.25
1360695893.135,702.1875
1360695893.07,494.7916666666667
1360695896.198,7093.75
1360695896.646,3546.875
1360695896.837,366.75347222222223
1360695876.081,473.6358359133127
1360695877.053,137.62417218543047
1360695878.643,207.54310344827587
1360695879.493,1480.17723880597
1360695878.202,88.41463414634146
1360695890.923,6.8359375
1360695899.049,165.94145569620252
1360695892.396,9.414225941422595
1360695892.646,207.41071428571428
1360695893.122,3923.760775862069
1360695890.71,19555.85106382979
1360695891.392,8.12274368231047
1360695892.796,6.004901960784314
1360695598.519,438.4369204615702
1360695891.382,5.52797833935018
1360695892.915,6.052371541501976
1360695892.336,5.778301886792453
1360695898.159,43.75
1360695892.651,8.620689655172413
1360695891.046,4.92363344051447
1360695893.073,8.893280632411068
1360695907.145,181.640625
1360695891.531,109.42460317460318
1360695892.261,5.778301886792453
1360695892.887,17.156862745098042
